sku_id,week1,week2,week3,week4,week5
SKnAESpK,0,0,0,0,0
SKNckxeF,0,0,0,0,0
SKmpXJif,0,0,0,0,0
SKZy5tus,0,0,0,0,0
SK3j0kst,0,0,0,0,0
SKJnI7kV,0,0,0,0,0
SK5Nq0M7,0,0,0,0,0
SKbzBf64,0,0,0,0,0
SKoVpHms,0,0,0,0,0
SKGhy6WJ,0,0,0,0,0
SKrlwdLt,0,0,0,0,0
SKMUu3I1,0,0,0,0,0
SKIZq7EV,0,0,0,0,0
SKNQEKJD,0,0,0,0,0
SKnlxJAe,0,0,0,0,0
SKDHAdau,0,0,0,0,0
SKfoeihm,0,0,0,0,0
SKHRQjWl,0,0,0,0,0
SKECYkIy,0,0,0,0,0
SKhoGre2,0,0,0,0,0
SK2VhDve,0,0,0,0,0
SKOblP7J,0,0,0,0,0
SKrpExHi,0,0,0,0,0
SKwFpIE7,0,0,0,0,0
SKH48Zy2,0,0,0,0,0
SKTC1sZj,0,0,0,0,0
SKeYocfL,0,0,0,0,0
SKxmDtiY,0,0,0,0,0
SKRkWQ0m,0,0,0,0,0
SKjinkG1,0,0,0,0,0
SKQoTtSp,0,0,0,0,0
SKmAV2WT,0,0,0,0,0
SKoY8hv2,0,0,0,0,0
SKbdLxWT,0,0,0,0,0
SK5O4Wt9,0,0,0,0,0
SKKFZfUL,0,0,0,0,0
SKzZC185,0,0,0,0,0
SKJUqISD,0,0,0,0,0
SKBhaxXN,0,0,0,0,0
SKelU2t3,0,0,0,0,0
SKvkWDiK,0,0,0,0,0
SK51dI36,0,0,0,0,0
SKpbjCxA,0,0,0,0,0
SKhvKxRt,0,0,0,0,0
SK3oNRKZ,0,0,0,0,0
SKDp83Cu,0,0,0,0,0
SKKp8PWI,0,0,0,0,0
SKitFbgI,0,0,0,0,0
SKgzcS7B,0,0,0,0,0
SKimeTvf,0,0,0,0,0
SKbyw9iB,0,0,0,0,0
SKAPeURy,0,0,0,0,0
SKw5HLeK,0,0,0,0,0
SKYZjy4J,0,0,0,0,0
SKNruTH6,0,0,0,0,0
SKpR3h25,0,0,0,0,0
SK62fNWv,0,0,0,0,0
SKYqmZon,0,0,0,0,0
SKtjlPya,0,0,0,0,0
SKHL65ln,0,0,0,0,0
SKq3xF41,0,0,0,0,0
SK4rAIDL,0,0,0,0,0
SKbivOm1,0,0,0,0,0
SKC4ye3J,0,0,0,0,0
SKhnezEp,0,0,0,0,0
SK4LCy8Z,0,0,0,0,0
SKp8iAZO,0,0,0,0,0
SKAOykF3,0,0,0,0,0
SKr35mfd,0,0,0,0,0
SKHdYT50,0,0,0,0,0
SKLTaJQ3,0,0,0,0,0
SKYDLfVP,0,0,0,0,0
SKWTAOtc,0,0,0,0,0
SKI0nJrs,0,0,0,0,0
SK6K8bt9,0,0,0,0,0
SKO4odvu,0,0,0,0,0
SK73moF8,0,0,0,0,0
SKz8bspr,0,0,0,0,0
SK0eMs2h,0,0,0,0,0
SKQBY5FR,0,0,0,0,0
SKnedrjb,0,0,0,0,0
SK3aLtfC,0,0,0,0,0
SKm3j4be,0,0,0,0,0
SKhv7CuW,0,0,0,0,0
SK95ZMfi,0,0,0,0,0
SKHpxeL3,0,0,0,0,0
SKgIUwr3,0,0,0,0,0
SKoLtwS5,0,0,0,0,0
SKEiCJhB,0,0,0,0,0
SKEehnfa,0,0,0,0,0
SKzN8EUs,0,0,0,0,0
SK8uHESQ,0,0,0,0,0
SKj7e6FR,0,0,0,0,0
SKZntdRM,0,0,0,0,0
SKC54n36,0,0,0,0,0
SKUAMreP,0,0,0,0,0
SKnE6pjc,0,0,0,0,0
SKrFmbgS,0,0,0,0,0
SK2wZdci,0,0,0,0,0
SKvE4tZz,0,0,0,0,0
SKwBdJt7,0,0,0,0,0
SKd5HViM,0,0,0,0,0
SK2BRxJb,0,0,0,0,0
SKCEf5qP,0,0,0,0,0
SKGBAouy,0,0,0,0,0
SKUKFOGE,0,0,0,0,0
SKb50XEz,0,0,0,0,0
SK590MAo,0,0,0,0,0
SKjC0Fk9,0,0,0,0,0
SKzxF2JG,0,0,0,0,0
SK1aIpJg,0,0,0,0,0
SKUusGAw,0,0,0,0,0
SKrmUvPA,0,0,0,0,0
SKFihc4u,0,0,0,0,0
SK6IwypY,0,0,0,0,0
SKdrJzh0,0,0,0,0,0
SKsBEQO6,0,0,0,0,0
SKyABqQd,0,0,0,0,0
SKoELD0q,0,0,0,0,0
SKJUskeT,0,0,0,0,0
SKWHXAoU,0,0,0,0,0
SK25USMP,0,0,0,0,0
SKZ4ASJb,0,0,0,0,0
SKLtP12k,0,0,0,0,0
SKqDC2Le,0,0,0,0,0
SKVcnkmM,0,0,0,0,0
SK9FKZNT,0,0,0,0,0
SKIdlqap,0,0,0,0,0
SKCUVqHX,0,0,0,0,0
SKRNVPsI,0,0,0,0,0
SK9JM8im,0,0,0,0,0
SK3kHN5j,0,0,0,0,0
SKtCdysQ,0,0,0,0,0
SKHV64lw,0,0,0,0,0
SKqxCNST,0,0,0,0,0
SKc6rzqO,0,0,0,0,0
SK8qKgeo,0,0,0,0,0
SKbsxIRG,0,0,0,0,0
SK2Y37cP,0,0,0,0,0
SKynZ9ja,0,0,0,0,0
SKNfSCUs,0,0,0,0,0
SKeprGOg,0,0,0,0,0
SKTBa4tY,0,0,0,0,0
SKB7C53J,0,0,0,0,0
SKG72oPd,0,0,0,0,0
SKh4V5SF,0,0,0,0,0
SKR3tDbW,0,0,0,0,0
SKte2sOx,0,0,0,0,0
SKnUFJER,0,0,0,0,0
SKUJEGnk,0,0,0,0,0
SKlMyFV0,0,0,0,0,0
SKmVa6sI,0,0,0,0,0
SKOIjZrd,0,0,0,0,0
SKYEIidD,0,0,0,0,0
SKEZBqeb,0,0,0,0,0
SK1pD5o4,0,0,0,0,0
SKTxl5Ez,0,0,0,0,0
SKiw1GPf,0,0,0,0,0
SKkyF9As,0,0,0,0,0
SKySrHhK,0,0,0,0,0
SKZQ34nl,0,0,0,0,0
SKOpeBzG,0,0,0,0,0
SKFzk2SY,0,0,0,0,0
SKrfqlud,0,0,0,0,0
SK4Mreqv,0,0,0,0,0
SKTh0jyr,0,0,0,0,0
SKqlyw30,0,0,0,0,0
SKdXpqYS,0,0,0,0,0
SKHtKYEx,0,0,0,0,0
SKVUZSzD,0,0,0,0,0
SKUGcgVj,0,0,0,0,0
SKU4I1sW,0,0,0,0,0
SKHyMjsk,0,0,0,0,0
SKKYBg3w,0,0,0,0,0
SKPXlbo2,0,0,0,0,0
SKGO9tWI,0,0,0,0,0
SKQjRg5U,0,0,0,0,0
SKGAcWF8,0,0,0,0,0
SKTSkaKE,0,0,0,0,0
SKBUhnwG,0,0,0,0,0
SKSYdRy4,0,0,0,0,0
SKwivt0c,0,0,0,0,0
SKF4vur5,0,0,0,0,0
SK4K8VQE,0,0,0,0,0
SKQRHPeC,0,0,0,0,0
SKEMTCuG,0,0,0,0,0
SKJyCnZK,0,0,0,0,0
SK7485Z9,0,0,0,0,0
SKpH3nvh,0,0,0,0,0
SKuS4gxe,0,0,0,0,0
SKfa5HSQ,0,0,0,0,0
SKhgjbvn,0,0,0,0,0
SKHSvgQW,0,0,0,0,0
SKaZpFcb,0,0,0,0,0
SKLoSfQB,0,0,0,0,0
SKQls0Pq,0,0,0,0,0
SKs6lAwN,0,0,0,0,0
SKlPVi8s,0,0,0,0,0
SKk4gtcH,0,0,0,0,0
SK4XKaNZ,0,0,0,0,0
SKRTi4mJ,0,0,0,0,0
SKYPpUzn,0,0,0,0,0
SKq2inTe,0,0,0,0,0
SK7m9o4L,0,0,0,0,0
SKpID4cL,0,0,0,0,0
SKmi1uXn,0,0,0,0,0
SKDQrfvl,0,0,0,0,0
SKPjQSEl,0,0,0,0,0
SKwcXSZt,0,0,0,0,0
SKUVLXsE,0,0,0,0,0
SKcrKslV,0,0,0,0,0
SKvV0ikf,0,0,0,0,0
SKRoXnQi,0,0,0,0,0
SK56HdXn,0,0,0,0,0
SK9VR37k,0,0,0,0,0
SKOsBFrZ,0,0,0,0,0
SKXTPwe3,0,0,0,0,0
SKI8QviB,0,0,0,0,0
SKk0ithP,0,0,0,0,0
SK3aAiLf,0,0,0,0,0
SKsHfVKa,0,0,0,0,0
SKGjTxm8,0,0,0,0,0
SKtn45VM,0,0,0,0,0
SKa8uohI,0,0,0,0,0
SK1YAJWB,0,0,0,0,0
SKRnNX3j,0,0,0,0,0
SKTgUh0i,0,0,0,0,0
SKehCXbD,0,0,0,0,0
SKonrvUL,0,0,0,0,0
SKM7Pzvi,0,0,0,0,0
SKar8idD,0,0,0,0,0
SKdCBN95,0,0,0,0,0
SKgk7mqV,0,0,0,0,0
SKlg9OSD,0,0,0,0,0
SKXxceqJ,0,0,0,0,0
SKcmYbVe,0,0,0,0,0
SK7ac9Fo,0,0,0,0,0
SKvxO3KM,0,0,0,0,0
SKQEdSHo,0,0,0,0,0
SKz9mMv6,0,0,0,0,0
SKLGMtdi,0,0,0,0,0
SKjvx5Nn,0,0,0,0,0
SKqycYEx,0,0,0,0,0
SK1Qm8EG,0,0,0,0,0
SKb5X86U,0,0,0,0,0
SKwUh4q5,0,0,0,0,0
SKOE2LkT,0,0,0,0,0
SKnRYATa,0,0,0,0,0
SKBZWpEO,0,0,0,0,0
SKZIGTE3,0,0,0,0,0
SKQyruzf,0,0,0,0,0
SKSWcFmx,0,0,0,0,0
SKFXN1gA,0,0,0,0,0
SKXlGiWY,0,0,0,0,0
SKtvZrlB,0,0,0,0,0
SKngdZ5p,0,0,0,0,0
SKY5GnKZ,0,0,0,0,0
SKOE0oUx,0,0,0,0,0
SKN3wnZQ,0,0,0,0,0
SKSEugZT,0,0,0,0,0
SK36S2NL,0,0,0,0,0
SKlzTX58,0,0,0,0,0
SKScvCnM,0,0,0,0,0
SKRhvegw,0,0,0,0,0
SKS3mPwh,0,0,0,0,0
SKZdkg1J,0,0,0,0,0
SKLbaplV,0,0,0,0,0
SKSOUyWZ,0,0,0,0,0
SKR0r3nE,0,0,0,0,0
SKUOmaWu,0,0,0,0,0
SKEQncxk,0,0,0,0,0
SKdnvmc2,0,0,0,0,0
SKTx90ZY,0,0,0,0,0
SK5wK0z3,0,0,0,0,0
SKU7yl2O,0,0,0,0,0
SKqpeJKA,0,0,0,0,0
SKqVh2rM,0,0,0,0,0
SKzsjbku,0,0,0,0,0
SKcGEQpY,0,0,0,0,0
SKs2jBLw,0,0,0,0,0
SKmBJoat,0,0,0,0,0
SKie3rKZ,0,0,0,0,0
SKMRb16H,0,0,0,0,0
SKFBoeIl,0,0,0,0,0
SKYL6oln,0,0,0,0,0
SKYVa28G,0,0,0,0,0
SKOPCNoe,0,0,0,0,0
SK7snhu0,0,0,0,0,0
SKPWcA8q,0,0,0,0,0
SKfFOY6K,0,0,0,0,0
SKChEpVM,0,0,0,0,0
SKkINqsa,0,0,0,0,0
SKNq3wUn,0,0,0,0,0
SKiHSyQ1,0,0,0,0,0
SK6Bwnzo,0,0,0,0,0
SKz3VA9X,0,0,0,0,0
SKpvz1qu,0,0,0,0,0
SK7yue5z,0,0,0,0,0
SKJEl4vd,0,0,0,0,0
SKqdaogC,0,0,0,0,0
SKmZEYGD,0,0,0,0,0
SKxCsG6p,0,0,0,0,0
SKMdVGz8,0,0,0,0,0
SKHR10Ep,0,0,0,0,0
SK83QTOK,0,0,0,0,0
SK7pJirD,0,0,0,0,0
SKhLOAPG,0,0,0,0,0
SKfar32Z,0,0,0,0,0
SK8uGkpM,0,0,0,0,0
SKa3c2Pn,0,0,0,0,0
SKa9Nliv,0,0,0,0,0
SK75vtxn,0,0,0,0,0
SKGnUl1a,0,0,0,0,0
SK0O4MuV,0,0,0,0,0
SKDoUgqu,0,0,0,0,0
SK2SnAiD,0,0,0,0,0
SK5nELhC,0,0,0,0,0
SKTdfM36,0,0,0,0,0
SKvz8M49,0,0,0,0,0
SKRncIhe,0,0,0,0,0
SKz2KH6q,0,0,0,0,0
SKXVcTxk,0,0,0,0,0
SKbFk2tX,0,0,0,0,0
SK6iXjwQ,0,0,0,0,0
SKabjqUv,0,0,0,0,0
SK1j2rx8,0,0,0,0,0
SKdDL64J,0,0,0,0,0
SKBAb7vm,0,0,0,0,0
SKGbD3YQ,0,0,0,0,0
SKXcaIoT,0,0,0,0,0
SKSUsRaV,0,0,0,0,0
SKDrzjEg,0,0,0,0,0
SKHbrwfC,0,0,0,0,0
SK6UBxav,0,0,0,0,0
SKs4mPUS,0,0,0,0,0
SKlKkRXV,0,0,0,0,0
SKGYNjHK,0,0,0,0,0
SKrHKRm6,0,0,0,0,0
SKHaSNV9,0,0,0,0,0
SKcyKdBj,0,0,0,0,0
SK8fdB6b,0,0,0,0,0
SK3ZbyFm,0,0,0,0,0
SKmwgPdj,0,0,0,0,0
SK61B7jS,0,0,0,0,0
SKWK36mz,0,0,0,0,0
SKuYLm9q,0,0,0,0,0
SKLFQH69,0,0,0,0,0
SKRVjlgk,0,0,0,0,0
SKisTe0q,0,0,0,0,0
SKvO20Wl,0,0,0,0,0
SK1RIh85,0,0,0,0,0
SKqiljO4,0,0,0,0,0
SK04fFEr,0,0,0,0,0
SK7MlKmh,0,0,0,0,0
SKXexAt1,0,0,0,0,0
SKZGPuKq,0,0,0,0,0
SKVdCo1a,0,0,0,0,0
SKagRDvh,0,0,0,0,0
SKR6Nkg0,0,0,0,0,0
SK37XhLN,0,0,0,0,0
SKapvGbR,0,0,0,0,0
SKmHns1f,0,0,0,0,0
SKbD3AyM,0,0,0,0,0
SKgioUB8,0,0,0,0,0
SKJTNV4n,0,0,0,0,0
SKMF3Byl,0,0,0,0,0
SKRWAnBK,0,0,0,0,0
SKEFYeK2,0,0,0,0,0
SKLtHAg5,0,0,0,0,0
SKUP8Xvo,0,0,0,0,0
SKC9gpma,0,0,0,0,0
SKzLaHok,0,0,0,0,0
SK7fwHhc,0,0,0,0,0
SKb7jT59,0,0,0,0,0
SKJ4TdtZ,0,0,0,0,0
SKpXF4OB,0,0,0,0,0
SKQ3cs4C,0,0,0,0,0
SKgWEV20,0,0,0,0,0
SK7lXh1c,0,0,0,0,0
SKp6j8ct,0,0,0,0,0
SKbTx4JY,0,0,0,0,0
SKAjY8Ly,0,0,0,0,0
SKvkwCX2,0,0,0,0,0
SKcO97er,0,0,0,0,0
SKJAzMwV,0,0,0,0,0
SK9DuIza,0,0,0,0,0
SKkRTM0F,0,0,0,0,0
SK0tVSio,0,0,0,0,0
SKCutFZk,0,0,0,0,0
SKjaZotD,0,0,0,0,0
SKxwg2al,0,0,0,0,0
SKgV6wnF,0,0,0,0,0
SKycIDJH,0,0,0,0,0
SK6x2D8s,0,0,0,0,0
SKHaSnbv,0,0,0,0,0
SKLSWVaC,0,0,0,0,0
SK1JZuyl,0,0,0,0,0
SKivlRH2,0,0,0,0,0
SKx9XzK2,0,0,0,0,0
SKQNIyEi,0,0,0,0,0
SK5BwpeJ,0,0,0,0,0
SKfncYCI,0,0,0,0,0
SKeTP5Y4,0,0,0,0,0
SKzBofis,0,0,0,0,0
SKp0NTmH,0,0,0,0,0
SK4rkdNf,0,0,0,0,0
SKzjU7Wu,0,0,0,0,0
SKhRbjYM,0,0,0,0,0
SK38Fkov,0,0,0,0,0
SKxvCNnj,0,0,0,0,0
SKRqbIuB,0,0,0,0,0
SKg9i4AT,0,0,0,0,0
SKAbeIwk,0,0,0,0,0
SKtb2cAX,0,0,0,0,0
SKc091wq,0,0,0,0,0
SKsbc76j,0,0,0,0,0
SK9HqhXJ,0,0,0,0,0
SKNpxJCI,0,0,0,0,0
SKdes5qt,0,0,0,0,0
SK8ubi6D,0,0,0,0,0
SKVQ7m3i,0,0,0,0,0
SKJaLuow,0,0,0,0,0
SKx9kC0h,0,0,0,0,0
SKVwug67,0,0,0,0,0
SKvXpK9H,0,0,0,0,0
SKhZGAOi,0,0,0,0,0
SKikP3Fu,0,0,0,0,0
SKbzrOSU,0,0,0,0,0
SKnpEJBm,0,0,0,0,0
SKex2GSa,0,0,0,0,0
SKB7um0G,0,0,0,0,0
SKz6Mse5,0,0,0,0,0
SK8frjds,0,0,0,0,0
SKWYq4dM,0,0,0,0,0
SKPi5sY2,0,0,0,0,0
SKV2If1J,0,0,0,0,0
SK7FcgZV,0,0,0,0,0
SKzkfv9q,0,0,0,0,0
SKSlhx8i,0,0,0,0,0
SKBG8eZt,0,0,0,0,0
SKO27u31,0,0,0,0,0
SKzXGJN4,0,0,0,0,0
SKPZpNfn,0,0,0,0,0
SKRCukYN,0,0,0,0,0
SK4aOBe1,0,0,0,0,0
SKJrUzH4,0,0,0,0,0
SKXMHgrR,0,0,0,0,0
SKIjvDeK,0,0,0,0,0
SKCAph8G,0,0,0,0,0
SK0BoS6X,0,0,0,0,0
SKK2nrlb,0,0,0,0,0
SKEwYJNl,0,0,0,0,0
SK4pNPTW,0,0,0,0,0
SKP7i9Nv,0,0,0,0,0
SKuQLhTs,0,0,0,0,0
SKFYfZMR,0,0,0,0,0
SKBUiEJ1,0,0,0,0,0
SKlnviTw,0,0,0,0,0
SKMRh0Um,0,0,0,0,0
SK7seWB9,0,0,0,0,0
SKa28PQk,0,0,0,0,0
SKZTIFzP,0,0,0,0,0
SKIBAYR7,0,0,0,0,0
SKTfBXO9,0,0,0,0,0
SKIphicB,0,0,0,0,0
SKkUzrpe,0,0,0,0,0
SK0wZunU,0,0,0,0,0
SKkgO5XE,0,0,0,0,0
SK0eJkjd,0,0,0,0,0
SKQlDwh9,0,0,0,0,0
SKpHygsb,0,0,0,0,0
SK91p73z,0,0,0,0,0
SKqp3MAL,0,0,0,0,0
SKlyFuXk,0,0,0,0,0
SKiJqrGj,0,0,0,0,0
SK6bOkB0,0,0,0,0,0
SKqQmxc9,0,0,0,0,0
SKOVQZkj,0,0,0,0,0
SKl15Rh7,0,0,0,0,0
SK5EKkiO,0,0,0,0,0
SKYQGuBr,0,0,0,0,0
SKlbLnS8,0,0,0,0,0
SKgFX2QA,0,0,0,0,0
SKVEvlgN,0,0,0,0,0
SKbtPjFe,0,0,0,0,0
SKrCcvnG,0,0,0,0,0
SKk9S04L,0,0,0,0,0
SKiqfZAT,0,0,0,0,0
SK3PAvd5,0,0,0,0,0
SKb9jCNt,0,0,0,0,0
SK0M873z,0,0,0,0,0
SKFI3vxh,0,0,0,0,0
SKfIJpk8,0,0,0,0,0
SKTVxri0,0,0,0,0,0
SKrec4JQ,0,0,0,0,0
SKqXKPau,0,0,0,0,0
SK1maZMR,0,0,0,0,0
SKiRAWou,0,0,0,0,0
SKD8pPBi,0,0,0,0,0
SKblZemu,0,0,0,0,0
SKxK0sTL,0,0,0,0,0
SKfxZUGD,0,0,0,0,0
SKUz0irs,0,0,0,0,0
SKYfQ4hX,0,0,0,0,0
SKA8Qy3f,0,0,0,0,0
SK90aLRO,0,0,0,0,0
SK5AZTQw,0,0,0,0,0
SK4yaIt6,0,0,0,0,0
SKRNnkos,0,0,0,0,0
SKYeCq6A,0,0,0,0,0
SKh0gtmy,0,0,0,0,0
SKHxFgbq,0,0,0,0,0
SKlzdtqX,0,0,0,0,0
SKwYtIV2,0,0,0,0,0
SKzs2DUA,0,0,0,0,0
SKQmJWvf,0,0,0,0,0
SKsdlXCT,0,0,0,0,0
SK9vYANp,0,0,0,0,0
SKS25HWv,0,0,0,0,0
SKtYHlFT,0,0,0,0,0
SK1d2Z68,0,0,0,0,0
SKBRrk41,0,0,0,0,0
SK256Vez,0,0,0,0,0
SKoApHBy,0,0,0,0,0
SK4FUHpl,0,0,0,0,0
SKJdGOY8,0,0,0,0,0
SKDZNsaw,0,0,0,0,0
SK4vYeXo,0,0,0,0,0
SKFpOEJi,0,0,0,0,0
SKy65PHE,0,0,0,0,0
SKpYZxGJ,0,0,0,0,0
SKhu0bGQ,0,0,0,0,0
SKD49FRT,0,0,0,0,0
SKdEPizO,0,0,0,0,0
SKSG5WpR,0,0,0,0,0
SKFbNuaL,0,0,0,0,0
SK7P5Zvl,0,0,0,0,0
SKC4Hhvw,0,0,0,0,0
SKf9upex,0,0,0,0,0
SK4jtzXE,0,0,0,0,0
SKzM5WQX,0,0,0,0,0
SKDEiYlX,0,0,0,0,0
SKwgk9VT,0,0,0,0,0
SKRxTLjX,0,0,0,0,0
SKo7TCMj,0,0,0,0,0
SKJLMduF,0,0,0,0,0
SKYg62no,0,0,0,0,0
SKV04rWi,0,0,0,0,0
SKGNhRum,0,0,0,0,0
SKjfhoQC,0,0,0,0,0
SKILhH1q,0,0,0,0,0
SKp80ZSJ,0,0,0,0,0
SKhiwYXD,0,0,0,0,0
SKCpBZwu,0,0,0,0,0
SKB18Qcy,0,0,0,0,0
SKSPbVvs,0,0,0,0,0
SKHD6IsA,0,0,0,0,0
SKilLXIG,0,0,0,0,0
SKkHwYvy,0,0,0,0,0
SKWj3OBy,0,0,0,0,0
SKNhbX7l,0,0,0,0,0
SKmjp4Zn,0,0,0,0,0
SKpF2mUa,0,0,0,0,0
SKLQwHrE,0,0,0,0,0
SKvkpEoO,0,0,0,0,0
SK5JFLeH,0,0,0,0,0
SKCEObQI,0,0,0,0,0
SKMe9UlI,0,0,0,0,0
SKid3p7n,0,0,0,0,0
SKYJX5lx,0,0,0,0,0
SKX6jeY1,0,0,0,0,0
SKboDnwU,0,0,0,0,0
SKc2sEPi,0,0,0,0,0
SKetUTZI,0,0,0,0,0
SKpjZhIg,0,0,0,0,0
SK4QDifz,0,0,0,0,0
SKkiZewh,0,0,0,0,0
SKAoMKYW,0,0,0,0,0
SKgP3lIE,0,0,0,0,0
SKb4fkLe,0,0,0,0,0
SK1zhDCu,0,0,0,0,0
SKn5yv6R,0,0,0,0,0
SKPENuKg,0,0,0,0,0
SKRPxd2C,0,0,0,0,0
SKcpVhWX,0,0,0,0,0
SKabkBDt,0,0,0,0,0
SKNcoHBE,0,0,0,0,0
SK5nlmCq,0,0,0,0,0
SKZ1QTn3,0,0,0,0,0
SKdTBH7M,0,0,0,0,0
SK85CHR3,0,0,0,0,0
SKWQ23HC,0,0,0,0,0
SKNzEkdf,0,0,0,0,0
SKQICKRr,0,0,0,0,0
SKG7cHS8,0,0,0,0,0
SKXUfd9N,0,0,0,0,0
SKK3dync,0,0,0,0,0
SKBPvbRK,0,0,0,0,0
SK6Kqkiv,0,0,0,0,0
SKUhukVc,0,0,0,0,0
SKa63JVk,0,0,0,0,0
SKjnCVAf,0,0,0,0,0
SKuEksXZ,0,0,0,0,0
SK4TnyEZ,0,0,0,0,0
SKqIOzLD,0,0,0,0,0
SKzrEGLQ,0,0,0,0,0
SK71S38G,0,0,0,0,0
SKoj4RB9,0,0,0,0,0
SK4hTGM2,0,0,0,0,0
SKDViT8b,0,0,0,0,0
SKjWsHRd,0,0,0,0,0
SK325q9P,0,0,0,0,0
SKbU5EdK,0,0,0,0,0
SKuTkqA6,0,0,0,0,0
SKro10MV,0,0,0,0,0
SKMWSYTi,0,0,0,0,0
SKOjCPKv,0,0,0,0,0
SKiVxRhW,0,0,0,0,0
SKTVaKXH,0,0,0,0,0
SK6nKBON,0,0,0,0,0
SKsWp6kM,0,0,0,0,0
SKMITxEB,0,0,0,0,0
SKRTDuW8,0,0,0,0,0
SKIupGa0,0,0,0,0,0
SKQ3JM6F,0,0,0,0,0
SKGdk8aX,0,0,0,0,0
SKp3hxNV,0,0,0,0,0
SKnQwpGP,0,0,0,0,0
SKSMOm17,0,0,0,0,0
SKlIixmn,0,0,0,0,0
SKDrb0mB,0,0,0,0,0
SKUGxFqX,0,0,0,0,0
SKscP6CH,0,0,0,0,0
SKEAWPmq,0,0,0,0,0
SKKmRAkv,0,0,0,0,0
SKKTkB0z,0,0,0,0,0
SKnsDScq,0,0,0,0,0
SKCZpq7S,0,0,0,0,0
SK8rfe3n,0,0,0,0,0
SKGLMCDI,0,0,0,0,0
SKyzNALM,0,0,0,0,0
SK6HbP0q,0,0,0,0,0
SKndEibr,0,0,0,0,0
SKSZKdro,0,0,0,0,0
SKHblYVN,0,0,0,0,0
SKv0dtU2,0,0,0,0,0
SK03C9BJ,0,0,0,0,0
SKwbPg8Y,0,0,0,0,0
SKc9nxlU,0,0,0,0,0
SKx8iv3g,0,0,0,0,0
SKE4stK7,0,0,0,0,0
SKRzpcXl,0,0,0,0,0
SKuDgoWY,0,0,0,0,0
SKak2WKZ,0,0,0,0,0
SKsEA92w,0,0,0,0,0
SK9HjiOp,0,0,0,0,0
SKCzxO4J,0,0,0,0,0
SKjJc34a,0,0,0,0,0
SKPc5l43,0,0,0,0,0
SKsPqh6M,0,0,0,0,0
SKJ5PmRi,0,0,0,0,0
SKKDmYxc,0,0,0,0,0
SKF1bmav,0,0,0,0,0
SKuDYyMn,0,0,0,0,0
SKGLC8Xj,0,0,0,0,0
SKRzFmOv,0,0,0,0,0
SKOCspLn,0,0,0,0,0
SKu9rHxe,0,0,0,0,0
SK7RTa1t,0,0,0,0,0
SKPI6NfR,0,0,0,0,0
SKy2DzLm,0,0,0,0,0
SKziNTWy,0,0,0,0,0
SKFyxIDM,0,0,0,0,0
SK6Mw9uB,0,0,0,0,0
SKoeL8GI,0,0,0,0,0
SKRLifF2,0,0,0,0,0
SKfgvtuZ,0,0,0,0,0
SKp0qgmY,0,0,0,0,0
SKABqayZ,0,0,0,0,0
SKRH4vYM,0,0,0,0,0
SKrKAfZM,0,0,0,0,0
SKUGL5lk,0,0,0,0,0
SKDZeAna,0,0,0,0,0
SKEDU928,0,0,0,0,0
SKAtlxYH,0,0,0,0,0
SKo0G46i,0,0,0,0,0
SK9TI7xq,0,0,0,0,0
SK7QBcar,0,0,0,0,0
SKsFqmoU,0,0,0,0,0
SKfKElcP,0,0,0,0,0
SKUj4uv8,0,0,0,0,0
SKAw53iM,0,0,0,0,0
SK16FXH5,0,0,0,0,0
SKSF5Qq1,0,0,0,0,0
SKvOSQ1U,0,0,0,0,0
SKxRmhWC,0,0,0,0,0
SKdDuh3G,0,0,0,0,0
SKnpsIcN,0,0,0,0,0
SK5ME9YV,0,0,0,0,0
SKKfJbZA,0,0,0,0,0
SKs2LxFI,0,0,0,0,0
SKk324El,0,0,0,0,0
SK9mrDtU,0,0,0,0,0
SKDW6R5j,0,0,0,0,0
SKgPvJtX,0,0,0,0,0
SK7JoipI,0,0,0,0,0
SK9YArUg,0,0,0,0,0
SKE30sbr,0,0,0,0,0
SKjEY2KZ,0,0,0,0,0
SKmq0naF,0,0,0,0,0
SKB0WiQw,0,0,0,0,0
SKIVOhPe,0,0,0,0,0
SK1CQcSH,0,0,0,0,0
SKUgOMls,0,0,0,0,0
SKS9ZyaN,0,0,0,0,0
SKHPmZQb,0,0,0,0,0
SKSFxwDh,0,0,0,0,0
SKoN3uAH,0,0,0,0,0
SKhZqJy6,0,0,0,0,0
SKhskX3p,0,0,0,0,0
SK4ULuQs,0,0,0,0,0
SKxUNL6o,0,0,0,0,0
SKUM4RoG,0,0,0,0,0
SK24XY37,0,0,0,0,0
SKTNlw7P,0,0,0,0,0
SKF1jsmX,0,0,0,0,0
SKAMjmes,0,0,0,0,0
SKpInCuf,0,0,0,0,0
SKf192BS,0,0,0,0,0
SKe738UB,0,0,0,0,0
SKhkCYJV,0,0,0,0,0
SKNhuQ6B,0,0,0,0,0
SKHBZCJi,0,0,0,0,0
SKRND0lT,0,0,0,0,0
SKvm3c7f,0,0,0,0,0
SKSNj2Jz,0,0,0,0,0
SKjo1pAT,0,0,0,0,0
SKluLaZR,0,0,0,0,0
SKU25VK1,0,0,0,0,0
SKXwL2Sk,0,0,0,0,0
SK4h8StW,0,0,0,0,0
SKC4RBc3,0,0,0,0,0
SK0QNZoH,0,0,0,0,0
SKpdQz2C,0,0,0,0,0
SKrsPwYF,0,0,0,0,0
SKhZ653g,0,0,0,0,0
SKLyal0g,0,0,0,0,0
